Row_Created_Date_Time,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_ Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
7/19/2017 9:44,2011,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient,3809,306,5750,4224669
7/19/2017 9:44,2011,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient OMH,3809,20,2503,2339419
7/19/2017 9:44,2011,3,Hudson River,Dutchess,ADULT,Intensive Psychiatric Rehabilitation Treatment,3809,32,1068,244975
7/19/2017 9:44,2011,3,Hudson River,Dutchess,ADULT,Partial Hospitalization,3809,150,1172,136833
7/19/2017 9:44,2011,3,Hudson River,Dutchess,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3809,395,3819,5397799
7/19/2017 9:44,2011,3,Hudson River,Dutchess,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3809,1281,9981,3373196
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Home and Community Based Services Waiver (HCBS),1334,35,677,525335
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Clinic Treatment,1334,1181,11222,2422302
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Community Residence,1334,1,4,10847
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Day Treatment,1334,83,10322,844524
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Family Based Treatment/Teaching Family Home,1334,11,54,289735
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Partial Hospitalization,1334,49,819,131557
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,Residential Treatment Facility,1334,30,7223,3343726
7/19/2017 9:44,2011,3,Hudson River,Dutchess,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1334,77,340,190879
7/19/2017 9:44,2011,3,Hudson River,Greene,ADULT,Clinic Treatment,763,638,5998,1113363
7/19/2017 9:44,2011,3,Hudson River,Greene,ADULT,Community Residence,763,42,370,1047037
7/19/2017 9:44,2011,3,Hudson River,Greene,ADULT,Personalized Recovery Oriented Services,763,215,1057,431467
7/19/2017 9:44,2011,3,Hudson River,Greene,ADULT,"Targeted Case Management (ICM, BCM, SCM)",763,7,22,14406
7/19/2017 9:44,2011,3,Hudson River,Greene,CHILD,Clinic Treatment,279,275,2428,470328
7/19/2017 9:44,2011,3,Hudson River,Greene,CHILD,"Targeted Case Management (ICM, BCM, SCM)",279,31,164,76214
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Assertive Community Treatment,3449,45,274,223897
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Continuing Day Treatment,3449,67,3532,270672
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Clinic Treatment,3449,2861,32770,4646561
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Community Residence,3449,163,1490,4894747
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Psychiatric Inpatient,3449,417,4896,4079752
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Psychiatric Inpatient OMH,3449,15,4248,3407188
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Partial Hospitalization,3449,115,1323,175114
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,Personalized Recovery Oriented Services,3449,203,3135,1107787
7/19/2017 9:44,2011,3,Hudson River,Orange,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3449,385,3021,1415606
7/19/2017 9:44,2011,3,Hudson River,Orange,CHILD,Home and Community Based Services Waiver (HCBS),1212,46,243,672814
7/19/2017 9:44,2011,3,Hudson River,Orange,CHILD,Clinic Treatment,1212,1154,10772,1904846
7/19/2017 9:44,2011,3,Hudson River,Orange,CHILD,Community Residence,1212,16,105,957294
7/19/2017 9:44,2011,3,Hudson River,Orange,CHILD,Day Treatment,1212,45,1267,416207
7/19/2017 9:44,2011,3,Hudson River,Orange,CHILD,Psychiatric Inpatient,1212,2,2,1754
7/19/2017 9:44,2011,3,Hudson River,Orange,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1212,27,216,109938
7/19/2017 9:44,2011,3,Hudson River,Putnam,ADULT,Clinic Treatment,497,280,4149,1005616
7/19/2017 9:44,2011,3,Hudson River,Putnam,ADULT,Community Residence,497,29,124,326499
7/19/2017 9:44,2011,3,Hudson River,Putnam,ADULT,Psychiatric Inpatient,497,112,1182,874498
7/19/2017 9:44,2011,3,Hudson River,Putnam,ADULT,Partial Hospitalization,497,15,292,37058
7/19/2017 9:44,2011,3,Hudson River,Putnam,ADULT,Personalized Recovery Oriented Services,497,108,1457,569886
7/19/2017 9:44,2011,3,Hudson River,Putnam,ADULT,"Targeted Case Management (ICM, BCM, SCM)",497,55,375,206732
7/19/2017 9:44,2011,3,Hudson River,Putnam,CHILD,Home and Community Based Services Waiver (HCBS),161,24,110,297860
7/19/2017 9:44,2011,3,Hudson River,Putnam,CHILD,Clinic Treatment,161,123,1219,289341
7/19/2017 9:44,2011,3,Hudson River,Putnam,CHILD,Community Residence,161,1,5,13677
7/19/2017 9:44,2011,3,Hudson River,Putnam,CHILD,Psychiatric Inpatient,161,1,3,2764
7/19/2017 9:44,2011,3,Hudson River,Putnam,CHILD,Residential Treatment Facility,161,20,5112,2956141
7/19/2017 9:44,2011,3,Hudson River,Putnam,CHILD,"Targeted Case Management (ICM, BCM, SCM)",161,8,37,24617
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,ADULT,Continuing Day Treatment,2968,150,4906,246390
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,ADULT,Clinic Treatment,2968,2588,27273,2817475
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,ADULT,Community Residence,2968,141,1319,3265206
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,ADULT,Psychiatric Inpatient,2968,501,4516,2914370
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,ADULT,Intensive Psychiatric Rehabilitation Treatment,2968,29,665,77192
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2968,271,2237,1078104
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,CHILD,Clinic Treatment,1037,1026,8466,2570960
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,CHILD,Community Residence,1037,2,4,9964
7/19/2017 9:44,2011,3,Hudson River,Rensselaer,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1037,116,697,326769
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Assertive Community Treatment,3704,71,632,943167
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Continuing Day Treatment,3704,473,30483,4149410
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Clinic Treatment,3704,1687,16517,2799001
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Community Residence,3704,254,2251,7001813
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient,3704,145,1823,1427462
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient OMH,3704,72,14323,13215834
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Intensive Psychiatric Rehabilitation Treatment,3704,56,1603,175404
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Partial Hospitalization,3704,1,1,61
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Personalized Recovery Oriented Services,3704,130,432,151138
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3704,1311,13098,18509178
7/19/2017 9:44,2011,3,Hudson River,Rockland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3704,539,4391,1512370
7/19/2017 9:44,2011,3,Hudson River,Rockland,CHILD,Clinic Treatment,907,764,8761,1175987
7/19/2017 9:44,2011,3,Hudson River,Rockland,CHILD,Day Treatment,907,24,520,162396
7/19/2017 9:44,2011,3,Hudson River,Rockland,CHILD,Psychiatric Inpatient,907,1,1,0
7/19/2017 9:44,2011,3,Hudson River,Rockland,CHILD,Psychiatric Inpatient OMH,907,118,10886,14381603
7/19/2017 9:44,2011,3,Hudson River,Rockland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",907,73,554,281760
7/19/2017 9:44,2011,3,Hudson River,Saratoga,ADULT,Continuing Day Treatment,823,110,5589,298367
7/19/2017 9:44,2011,3,Hudson River,Saratoga,ADULT,Clinic Treatment,823,543,5256,1310803
7/19/2017 9:44,2011,3,Hudson River,Saratoga,ADULT,Community Residence,823,87,612,1314798
7/19/2017 9:44,2011,3,Hudson River,Saratoga,ADULT,Psychiatric Inpatient,823,147,1003,1079699
7/19/2017 9:44,2011,3,Hudson River,Saratoga,ADULT,Partial Hospitalization,823,114,1435,174387
7/19/2017 9:44,2011,3,Hudson River,Saratoga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",823,130,862,456348
7/19/2017 9:44,2011,3,Hudson River,Saratoga,CHILD,Clinic Treatment,404,123,1161,341410
7/19/2017 9:44,2011,3,Hudson River,Saratoga,CHILD,Community Residence,404,3,15,32630
7/19/2017 9:44,2011,3,Hudson River,Saratoga,CHILD,Psychiatric Inpatient,404,285,6850,5545272
7/19/2017 9:44,2011,3,Hudson River,Saratoga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",404,32,138,70397
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,Assertive Community Treatment,1888,56,511,768939
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,Continuing Day Treatment,1888,95,757,38876
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,Clinic Treatment,1888,1478,20646,1613209
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,Community Residence,1888,173,1221,3893538
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,Psychiatric Inpatient,1888,393,4131,3364477
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,Personalized Recovery Oriented Services,1888,209,2510,955736
7/19/2017 9:44,2011,3,Hudson River,Schenectady,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1888,71,458,303227
7/19/2017 9:44,2011,3,Hudson River,Schenectady,CHILD,Clinic Treatment,1079,977,10142,1811158
7/19/2017 9:44,2011,3,Hudson River,Schenectady,CHILD,Community Residence,1079,2,3,7320
7/19/2017 9:44,2011,3,Hudson River,Schenectady,CHILD,Psychiatric Inpatient,1079,137,1924,1641787
7/19/2017 9:44,2011,3,Hudson River,Schenectady,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1079,43,245,98288
7/19/2017 9:44,2011,3,Hudson River,Schoharie,ADULT,Clinic Treatment,522,414,3803,597563
7/19/2017 9:44,2011,3,Hudson River,Schoharie,ADULT,Community Residence,522,27,284,767516
7/19/2017 9:44,2011,3,Hudson River,Schoharie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",522,142,278,129599
7/19/2017 9:44,2011,3,Hudson River,Schoharie,CHILD,Clinic Treatment,208,203,1618,251831
7/19/2017 9:44,2011,3,Hudson River,Schoharie,CHILD,Community Residence,208,1,6,16295
7/19/2017 9:44,2011,3,Hudson River,Schoharie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",208,22,121,51314
7/19/2017 9:44,2011,3,Hudson River,Sullivan,ADULT,Continuing Day Treatment,914,100,5709,357275
7/19/2017 9:44,2011,3,Hudson River,Sullivan,ADULT,Clinic Treatment,914,579,3792,1001986
7/19/2017 9:44,2011,3,Hudson River,Sullivan,ADULT,Community Residence,914,69,578,1556736
7/19/2017 9:44,2011,3,Hudson River,Sullivan,ADULT,Psychiatric Inpatient,914,197,2198,1861228
7/19/2017 9:44,2011,3,Hudson River,Sullivan,ADULT,"Targeted Case Management (ICM, BCM, SCM)",914,202,1850,660238
7/19/2017 9:44,2011,3,Hudson River,Sullivan,CHILD,Clinic Treatment,188,169,860,229861
7/19/2017 9:44,2011,3,Hudson River,Sullivan,CHILD,Psychiatric Inpatient,188,5,7,2092
7/19/2017 9:44,2011,3,Hudson River,Sullivan,CHILD,"Targeted Case Management (ICM, BCM, SCM)",188,33,211,107325
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,Assertive Community Treatment,1631,56,494,711019
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,Clinic Treatment,1631,1316,14279,2495483
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,Community Residence,1631,118,936,2723120
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,Psychiatric Inpatient,1631,204,3177,2438796
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,Partial Hospitalization,1631,68,923,115075
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,Personalized Recovery Oriented Services,1631,116,1035,351783
7/19/2017 9:44,2011,3,Hudson River,Ulster,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1631,81,584,313600
7/19/2017 9:44,2011,3,Hudson River,Ulster,CHILD,Home and Community Based Services Waiver (HCBS),714,90,1257,1367431
7/19/2017 9:44,2011,3,Hudson River,Ulster,CHILD,Clinic Treatment,714,598,7690,1600341
7/19/2017 9:44,2011,3,Hudson River,Ulster,CHILD,Community Residence,714,2,5,13348
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Clinic Treatment,24716,17870,248588,37677830
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Comprehensive Psychiatric Emergency Program,24716,1702,2520,1158647
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Community Residence,24716,387,3340,7625397
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Psychiatric Inpatient,24716,3555,84258,70354477
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Psychiatric Inpatient OMH,24716,55,9466,6531007
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Intensive Psychiatric Rehabilitation Treatment,24716,292,19045.7,2295299
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Partial Hospitalization,24716,173,2533,448719
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),24716,318,3475,6628100
7/19/2017 9:44,2008,4,New York City,Bronx,ADULT,"Targeted Case Management (ICM, BCM, SCM)",24716,1498,9181,4395977
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Home and Community Based Services Waiver (HCBS),10816,211,1129,2743047
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Clinic Treatment,10816,9692,129756,20835414
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Comprehensive Psychiatric Emergency Program,10816,440,638,327964
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Community Residence,10816,42,226,2203100
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Day Treatment,10816,617,56823,7931902
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Family Based Treatment/Teaching Family Home,10816,10,88,387379
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Psychiatric Inpatient,10816,203,5987,5343458
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Psychiatric Inpatient OMH,10816,138,22793,25336705
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Partial Hospitalization,10816,42,1103,135857
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,Residential Treatment Facility,10816,59,11719,5531374
7/19/2017 9:44,2008,4,New York City,Bronx,CHILD,"Targeted Case Management (ICM, BCM, SCM)",10816,112,787,433855
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Assertive Community Treatment,34088,687,6053,8271252
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Continuing Day Treatment,34088,2078,227827,20458262
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Clinic Treatment,34088,26143,442092,58515449
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Comprehensive Psychiatric Emergency Program,34088,1784,3272,1302311
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Community Residence,34088,717,6624,14281707
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Psychiatric Inpatient,34088,6101,156111,139927452
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Psychiatric Inpatient OMH,34088,31,5979,4144299
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Intensive Psychiatric Rehabilitation Treatment,34088,147,8096,934243
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Partial Hospitalization,34088,328,4352,983691
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),34088,282,2525,4825600
7/19/2017 9:44,2008,4,New York City,Kings,ADULT,"Targeted Case Management (ICM, BCM, SCM)",34088,1618,12591,6056906
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Home and Community Based Services Waiver (HCBS),12078,246,3167,3755067
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Clinic Treatment,12078,11176,186405,22483536
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Comprehensive Psychiatric Emergency Program,12078,210,246,127558
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Community Residence,12078,83,1158,2071460
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Day Treatment,12078,377,43799,7255396
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Family Based Treatment/Teaching Family Home,12078,56,362,1563232
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Psychiatric Inpatient,12078,382,9056,8837373
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,Psychiatric Inpatient OMH,12078,64,12019,13358732
7/19/2017 9:44,2008,4,New York City,Kings,CHILD,"Targeted Case Management (ICM, BCM, SCM)",12078,323,2259,1357087
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Assertive Community Treatment,39850,900,6858,9553247
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Continuing Day Treatment,39850,2913,253157,30303593
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Clinic Treatment,39850,28731,423857,58300947
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Comprehensive Psychiatric Emergency Program,39850,3382,5694,2052811
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Community Residence,39850,836,7179,16689273
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Psychiatric Inpatient,39850,7849,175312,166215351
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Psychiatric Inpatient OMH,39850,57,7912,5433339
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Intensive Psychiatric Rehabilitation Treatment,39850,278,15996,1744498
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Partial Hospitalization,39850,33,432,55759
7/19/2017 9:44,2008,4,New York City,New York,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),39850,654,4187,8042818
7/19/2017 9:44,2008,4,New York City,New York,ADULT,"Targeted Case Management (ICM, BCM, SCM)",39850,2528,19857,10068438
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Home and Community Based Services Waiver (HCBS),10795,185,1069,3658577
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Clinic Treatment,10795,9890,168905,27239398
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Comprehensive Psychiatric Emergency Program,10795,178,199,86901
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Day Treatment,10795,254,20112,2400253
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Family Based Treatment/Teaching Family Home,10795,64,420,1782830
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Psychiatric Inpatient,10795,603,21288,19232770
7/19/2017 9:44,2008,4,New York City,New York,CHILD,Residential Treatment Facility,10795,47,11724,5918484
7/19/2017 9:44,2008,4,New York City,New York,CHILD,"Targeted Case Management (ICM, BCM, SCM)",10795,460,3028,1646226
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Assertive Community Treatment,21339,510,4392,5986872
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Continuing Day Treatment,21339,2040,196915,16247761
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Clinic Treatment,21339,15494,309747,39156718
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Comprehensive Psychiatric Emergency Program,21339,1355,1817,684693
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Community Residence,21339,572,4916,10292602
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Psychiatric Inpatient,21339,3336,70821,65894504
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Psychiatric Inpatient OMH,21339,52,11458,7882752
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Intensive Psychiatric Rehabilitation Treatment,21339,337,17818,1791320
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Partial Hospitalization,21339,449,6544,1601256
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),21339,501,4605,8799795
7/19/2017 9:44,2008,4,New York City,Queens,ADULT,"Targeted Case Management (ICM, BCM, SCM)",21339,2093,18312,7814133
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Home and Community Based Services Waiver (HCBS),8194,125,691,2176282
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Clinic Treatment,8194,6871,106159,17478242
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Comprehensive Psychiatric Emergency Program,8194,202,283,143039
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Community Residence,8194,19,86,816492
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Day Treatment,8194,319,36296,9038080
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Family Based Treatment/Teaching Family Home,8194,13,68,307032
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Psychiatric Inpatient,8194,579,18528,11380436
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Psychiatric Inpatient OMH,8194,130,22883,25434005
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Partial Hospitalization,8194,81,1344,296096
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,Residential Treatment Facility,8194,91,20693,8681914
7/19/2017 9:44,2008,4,New York City,Queens,CHILD,"Targeted Case Management (ICM, BCM, SCM)",8194,565,3665,2038050
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Assertive Community Treatment,6481,173,1339,1634371
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Continuing Day Treatment,6481,376,38836,3270754
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Clinic Treatment,6481,3643,51240,6991222
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Comprehensive Psychiatric Emergency Program,6481,746,1207,543003
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Community Residence,6481,156,1407,3352150
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Psychiatric Inpatient,6481,801,16956,12447673
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Psychiatric Inpatient OMH,6481,35,4875,3381247
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Partial Hospitalization,6481,162,2188,249393
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),6481,1730,17510,33416665
7/19/2017 9:44,2008,4,New York City,Richmond,ADULT,"Targeted Case Management (ICM, BCM, SCM)",6481,413,3795,1782681
7/19/2017 9:44,2008,4,New York City,Richmond,CHILD,Home and Community Based Services Waiver (HCBS),1668,47,304,804645
